"","verb","model","is_trans","test","item_number","obj_exp","VB","VBD","VBN","total","percent_VBD","percent_VBN","vb_freq","total_freq","vbd_freq","vbn_freq"
"6842","wrecked","lstm","Trans","transf-mod",3,-1.0269475,0,4,0,4,1,0,"1","5","5","0"
"6843","wrecked","lstm","Trans","transf-mod",4,-1.25247389999999,0,4,0,4,1,0,"1","5","5","0"
"6844","wrecked","lstm","Trans","transf-mod",5,-1.84793483,0,4,0,4,1,0,"1","5","5","0"
"6845","wrecked","lstm","Trans","transf-mod",6,-0.381119400000003,0,4,0,4,1,0,"1","5","5","0"
"6846","wrecked","lstm","Trans","transf-longmod",4,-0.0112893000000014,0,4,0,4,1,0,"1","5","5","0"
"6847","wrecked","lstm","Trans","transf-longmod",5,-0.4519293,0,4,0,4,1,0,"1","5","5","0"
"6848","wrecked","lstm","Trans","transf-longmod",6,-0.828648399999999,0,4,0,4,1,0,"1","5","5","0"
"6849","wrecked","lstm","Trans","transf-longmod",7,-0.932950900000002,0,4,0,4,1,0,"1","5","5","0"
"6850","wrecked","lstm","Trans","transf-longmod",8,0.875520000000002,0,4,0,4,1,0,"1","5","5","0"
"6851","wrecked","lstm","Trans","transf-longmod",9,0.188660400000003,0,4,0,4,1,0,"1","5","5","0"
"6852","wrecked","lstm","Trans","transf-mod",0,-1.4323045,0,4,0,4,1,0,"1","5","5","0"
"6853","wrecked","lstm","Trans","transf-mod",1,-1.0162111,0,4,0,4,1,0,"1","5","5","0"
"6854","wrecked","lstm","Trans","transf-nomod",5,1.9667307,0,4,0,4,1,0,"1","5","5","0"
"6855","wrecked","lstm","Trans","transf-nomod",6,2.6694055,0,4,0,4,1,0,"1","5","5","0"
"6856","wrecked","lstm","Trans","transf-nomod",7,-1.0718731,0,4,0,4,1,0,"1","5","5","0"
"6857","wrecked","lstm","Trans","transf-nomod",8,1.7359777,0,4,0,4,1,0,"1","5","5","0"
"6858","wrecked","lstm","Trans","transf-nomod",9,0.3953335,0,4,0,4,1,0,"1","5","5","0"
"6859","wrecked","lstm","Trans","transf-mod",7,2.1217596,0,4,0,4,1,0,"1","5","5","0"
"6860","wrecked","lstm","Trans","transf-mod",8,1.5904558,0,4,0,4,1,0,"1","5","5","0"
"6861","wrecked","lstm","Trans","transf-mod",9,1.0631349,0,4,0,4,1,0,"1","5","5","0"
"6862","wrecked","lstm","Trans","transf-nomod",0,2.6048646,0,4,0,4,1,0,"1","5","5","0"
"6863","wrecked","lstm","Trans","transf-nomod",1,2.6694055,0,4,0,4,1,0,"1","5","5","0"
"6864","wrecked","lstm","Trans","transf-nomod",2,5.2685268,0,4,0,4,1,0,"1","5","5","0"
"6865","wrecked","lstm","Trans","transf-nomod",3,1.9667307,0,4,0,4,1,0,"1","5","5","0"
"6866","wrecked","lstm","Trans","transf-nomod",4,2.3728229,0,4,0,4,1,0,"1","5","5","0"
"6867","wrecked","actionLstm","Trans","transf-longmod",0,14.78626,0,4,0,4,1,0,"1","5","5","0"
"6868","wrecked","actionLstm","Trans","transf-longmod",1,-8.65616000000001,0,4,0,4,1,0,"1","5","5","0"
"6869","wrecked","lstm","Trans","transf-longmod",0,0.100849699999998,0,4,0,4,1,0,"1","5","5","0"
"6870","wrecked","lstm","Trans","transf-longmod",1,-0.982760999999993,0,4,0,4,1,0,"1","5","5","0"
"6871","wrecked","rnng","Trans","transf-longmod",0,-3.73362000000001,0,4,0,4,1,0,"1","5","5","0"
"6872","wrecked","rnng","Trans","transf-longmod",1,-2.41706,0,4,0,4,1,0,"1","5","5","0"
"6873","wrecked","rnng","Trans","transf-longmod",2,-1.415711,0,4,0,4,1,0,"1","5","5","0"
"6874","wrecked","rnng","Trans","transf-longmod",3,-7.032845,0,4,0,4,1,0,"1","5","5","0"
"6875","wrecked","rnng","Trans","transf-longmod",4,-0.328529999999997,0,4,0,4,1,0,"1","5","5","0"
"6876","wrecked","rnng","Trans","transf-longmod",5,-7.898172,0,4,0,4,1,0,"1","5","5","0"
"6877","wrecked","rnng","Trans","transf-longmod",6,-6.45641,0,4,0,4,1,0,"1","5","5","0"
"6878","wrecked","rnng","Trans","transf-longmod",7,0.844323000000003,0,4,0,4,1,0,"1","5","5","0"
"6879","wrecked","rnng","Trans","transf-longmod",8,0.466397999999998,0,4,0,4,1,0,"1","5","5","0"
"6880","wrecked","rnng","Trans","transf-longmod",9,-8.900047,0,4,0,4,1,0,"1","5","5","0"
"6881","wrecked","rnng","Trans","transf-mod",0,0.385460000000002,0,4,0,4,1,0,"1","5","5","0"
"6882","wrecked","rnng","Trans","transf-mod",1,-0.1999,0,4,0,4,1,0,"1","5","5","0"
"6883","wrecked","rnng","Trans","transf-mod",2,-2.25286,0,4,0,4,1,0,"1","5","5","0"
"6884","wrecked","rnng","Trans","transf-mod",3,-0.0911699999999982,0,4,0,4,1,0,"1","5","5","0"
"6885","wrecked","rnng","Trans","transf-mod",4,-2.24679,0,4,0,4,1,0,"1","5","5","0"
"6886","wrecked","rnng","Trans","transf-mod",5,-3.14054,0,4,0,4,1,0,"1","5","5","0"
"6887","wrecked","rnng","Trans","transf-mod",6,-1.30191,0,4,0,4,1,0,"1","5","5","0"
"6888","wrecked","rnng","Trans","transf-mod",7,-1.08766,0,4,0,4,1,0,"1","5","5","0"
"6889","wrecked","rnng","Trans","transf-mod",8,2.11018,0,4,0,4,1,0,"1","5","5","0"
"6890","wrecked","rnng","Trans","transf-mod",9,-5.210301,0,4,0,4,1,0,"1","5","5","0"
"6891","wrecked","rnng","Trans","transf-nomod",0,3.95303,0,4,0,4,1,0,"1","5","5","0"
"6892","wrecked","rnng","Trans","transf-nomod",1,2.66659,0,4,0,4,1,0,"1","5","5","0"
"6893","wrecked","rnng","Trans","transf-nomod",2,2.12633,0,4,0,4,1,0,"1","5","5","0"
"6894","wrecked","rnng","Trans","transf-nomod",3,1.81502,0,4,0,4,1,0,"1","5","5","0"
"6895","wrecked","rnng","Trans","transf-nomod",4,3.10209,0,4,0,4,1,0,"1","5","5","0"
"6896","wrecked","rnng","Trans","transf-nomod",5,1.81502,0,4,0,4,1,0,"1","5","5","0"
"6897","wrecked","rnng","Trans","transf-nomod",6,2.66659,0,4,0,4,1,0,"1","5","5","0"
"6898","wrecked","rnng","Trans","transf-nomod",7,2.57164,0,4,0,4,1,0,"1","5","5","0"
"6899","wrecked","rnng","Trans","transf-nomod",8,1.42877,0,4,0,4,1,0,"1","5","5","0"
"6900","wrecked","rnng","Trans","transf-nomod",9,2.04482,0,4,0,4,1,0,"1","5","5","0"
"6901","abstained","5gram","Intrans","transf-longmod",8,0,0,2,0,2,1,0,"1","2","2","0"
"6902","abstained","5gram","Intrans","transf-longmod",9,0,0,2,0,2,1,0,"1","2","2","0"
"6903","abstained","5gram","Intrans","transf-longmod",10,0,0,2,0,2,1,0,"1","2","2","0"
"6904","abstained","5gram","Intrans","transf-longmod",7,0,0,2,0,2,1,0,"1","2","2","0"
"6905","abstained","5gram","Intrans","transf-longmod",11,0,0,2,0,2,1,0,"1","2","2","0"
"6906","abstained","5gram","Intrans","transf-longmod",6,0,0,2,0,2,1,0,"1","2","2","0"
"6907","abstained","actionLstm","Intrans","transf-longmod",4,0.542060000000003,0,2,0,2,1,0,"1","2","2","0"
"6908","abstained","actionLstm","Intrans","transf-longmod",5,-0.402799999999999,0,2,0,2,1,0,"1","2","2","0"
"6909","abstained","actionLstm","Intrans","transf-longmod",6,0.494350000000004,0,2,0,2,1,0,"1","2","2","0"
"6910","abstained","5gram","Intrans","transf-longmod",1,0,0,2,0,2,1,0,"1","2","2","0"
"6911","abstained","5gram","Intrans","transf-longmod",2,0,0,2,0,2,1,0,"1","2","2","0"
"6912","abstained","5gram","Intrans","transf-longmod",3,0,0,2,0,2,1,0,"1","2","2","0"
"6913","abstained","5gram","Intrans","transf-longmod",4,0,0,2,0,2,1,0,"1","2","2","0"
"6914","abstained","5gram","Intrans","transf-longmod",5,0,0,2,0,2,1,0,"1","2","2","0"
"6915","abstained","5gram","Intrans","transf-longmod",12,0,0,2,0,2,1,0,"1","2","2","0"
"6916","abstained","5gram","Intrans","transf-longmod",0,0,0,2,0,2,1,0,"1","2","2","0"
"6917","abstained","actionLstm","Intrans","transf-longmod",0,-1.44123,0,2,0,2,1,0,"1","2","2","0"
"6918","abstained","actionLstm","Intrans","transf-longmod",1,6.06654,0,2,0,2,1,0,"1","2","2","0"
"6919","abstained","actionLstm","Intrans","transf-longmod",2,0.621579999999994,0,2,0,2,1,0,"1","2","2","0"
"6920","abstained","actionLstm","Intrans","transf-longmod",3,0.126469999999998,0,2,0,2,1,0,"1","2","2","0"
"6921","abstained","actionLstm","Intrans","transf-nomod",4,-0.730420000000002,0,2,0,2,1,0,"1","2","2","0"
"6922","abstained","actionLstm","Intrans","transf-nomod",5,2.5924,0,2,0,2,1,0,"1","2","2","0"
"6923","abstained","actionLstm","Intrans","transf-nomod",6,-0.302,0,2,0,2,1,0,"1","2","2","0"
"6924","abstained","actionLstm","Intrans","transf-longmod",7,-11.00832,0,2,0,2,1,0,"1","2","2","0"
"6925","abstained","actionLstm","Intrans","transf-longmod",8,2.05307,0,2,0,2,1,0,"1","2","2","0"
"6926","abstained","actionLstm","Intrans","transf-longmod",9,-3.22209,0,2,0,2,1,0,"1","2","2","0"
"6927","abstained","actionLstm","Intrans","transf-longmod",10,4.606134,0,2,0,2,1,0,"1","2","2","0"
"6928","abstained","actionLstm","Intrans","transf-longmod",11,-0.0968300000000042,0,2,0,2,1,0,"1","2","2","0"
"6929","abstained","actionLstm","Intrans","transf-longmod",12,-1.18704,0,2,0,2,1,0,"1","2","2","0"
"6930","abstained","actionLstm","Intrans","transf-longmod",13,-0.774229999999996,0,2,0,2,1,0,"1","2","2","0"
"6931","abstained","actionLstm","Intrans","transf-longmod",14,-0.23113,0,2,0,2,1,0,"1","2","2","0"
"6932","abstained","actionLstm","Intrans","transf-longmod",15,-3.490674,0,2,0,2,1,0,"1","2","2","0"
"6933","abstained","actionLstm","Intrans","transf-longmod",16,-2.67292,0,2,0,2,1,0,"1","2","2","0"
"6934","abstained","actionLstm","Intrans","transf-longmod",17,-0.394030000000001,0,2,0,2,1,0,"1","2","2","0"
"6935","abstained","actionLstm","Intrans","transf-longmod",18,0.0466600000000028,0,2,0,2,1,0,"1","2","2","0"
"6936","abstained","actionLstm","Intrans","transf-longmod",19,-2.86666,0,2,0,2,1,0,"1","2","2","0"
"6937","abstained","actionLstm","Intrans","transf-mod",0,-4.05193,0,2,0,2,1,0,"1","2","2","0"
"6938","abstained","actionLstm","Intrans","transf-mod",1,-5.23495,0,2,0,2,1,0,"1","2","2","0"
"6939","abstained","actionLstm","Intrans","transf-mod",2,-1.75409,0,2,0,2,1,0,"1","2","2","0"
"6940","abstained","actionLstm","Intrans","transf-mod",3,-4.1927,0,2,0,2,1,0,"1","2","2","0"
"6941","abstained","actionLstm","Intrans","transf-mod",4,-6.16636,0,2,0,2,1,0,"1","2","2","0"
"6942","abstained","actionLstm","Intrans","transf-mod",5,-2.87199,0,2,0,2,1,0,"1","2","2","0"
"6943","abstained","actionLstm","Intrans","transf-mod",8,-7.32517,0,2,0,2,1,0,"1","2","2","0"
"6944","abstained","actionLstm","Intrans","transf-mod",9,-5.33391,0,2,0,2,1,0,"1","2","2","0"
"6945","abstained","actionLstm","Intrans","transf-mod",10,-1.30958,0,2,0,2,1,0,"1","2","2","0"
"6946","abstained","actionLstm","Intrans","transf-mod",11,-4.11276,0,2,0,2,1,0,"1","2","2","0"
"6947","abstained","actionLstm","Intrans","transf-mod",12,-2.28896,0,2,0,2,1,0,"1","2","2","0"
"6948","abstained","actionLstm","Intrans","transf-mod",13,-1.96556,0,2,0,2,1,0,"1","2","2","0"
"6949","abstained","actionLstm","Intrans","transf-mod",14,-4.61514,0,2,0,2,1,0,"1","2","2","0"
"6950","abstained","actionLstm","Intrans","transf-mod",15,-7.03073,0,2,0,2,1,0,"1","2","2","0"
"6951","abstained","actionLstm","Intrans","transf-mod",16,-5.32994,0,2,0,2,1,0,"1","2","2","0"
"6952","abstained","actionLstm","Intrans","transf-mod",17,-5.99126,0,2,0,2,1,0,"1","2","2","0"
"6953","abstained","actionLstm","Intrans","transf-mod",18,-4.17429,0,2,0,2,1,0,"1","2","2","0"
"6954","abstained","actionLstm","Intrans","transf-mod",19,-6.32341,0,2,0,2,1,0,"1","2","2","0"
"6955","abstained","actionLstm","Intrans","transf-nomod",0,-2.25753,0,2,0,2,1,0,"1","2","2","0"
"6956","abstained","actionLstm","Intrans","transf-nomod",1,-2.40633,0,2,0,2,1,0,"1","2","2","0"
"6957","abstained","actionLstm","Intrans","transf-nomod",2,-0.491629999999994,0,2,0,2,1,0,"1","2","2","0"
"6958","abstained","actionLstm","Intrans","transf-nomod",3,-2.29165,0,2,0,2,1,0,"1","2","2","0"
"6959","abstained","lstm","Intrans","transf-longmod",0,0.339532600000005,0,2,0,2,1,0,"1","2","2","0"
"6960","abstained","lstm","Intrans","transf-longmod",1,-0.129696500000001,0,2,0,2,1,0,"1","2","2","0"
"6961","abstained","actionLstm","Intrans","transf-mod",6,-4.33849,0,2,0,2,1,0,"1","2","2","0"
"6962","abstained","actionLstm","Intrans","transf-mod",7,-6.07681,0,2,0,2,1,0,"1","2","2","0"
"6963","abstained","lstm","Intrans","transf-longmod",4,-0.173892440000003,0,2,0,2,1,0,"1","2","2","0"
"6964","abstained","lstm","Intrans","transf-longmod",5,0.205875999999996,0,2,0,2,1,0,"1","2","2","0"
"6965","abstained","lstm","Intrans","transf-longmod",6,1.14382320000001,0,2,0,2,1,0,"1","2","2","0"
"6966","abstained","lstm","Intrans","transf-longmod",7,-0.454211200000003,0,2,0,2,1,0,"1","2","2","0"
"6967","abstained","lstm","Intrans","transf-longmod",8,-0.0801122999999961,0,2,0,2,1,0,"1","2","2","0"
"6968","abstained","lstm","Intrans","transf-longmod",9,0.5533225,0,2,0,2,1,0,"1","2","2","0"
"6969","abstained","lstm","Intrans","transf-longmod",10,0.362132000000003,0,2,0,2,1,0,"1","2","2","0"
"6970","abstained","lstm","Intrans","transf-longmod",11,-0.179847899999999,0,2,0,2,1,0,"1","2","2","0"
"6971","abstained","lstm","Intrans","transf-longmod",12,-0.434444199999994,0,2,0,2,1,0,"1","2","2","0"
"6972","abstained","lstm","Intrans","transf-longmod",13,1.1438126,0,2,0,2,1,0,"1","2","2","0"
"6973","abstained","lstm","Intrans","transf-longmod",14,0.697300900000002,0,2,0,2,1,0,"1","2","2","0"
"6974","abstained","lstm","Intrans","transf-longmod",15,1.2346677,0,2,0,2,1,0,"1","2","2","0"
"6975","abstained","lstm","Intrans","transf-longmod",16,0.485313499999997,0,2,0,2,1,0,"1","2","2","0"
"6976","abstained","lstm","Intrans","transf-longmod",17,-0.125780900000002,0,2,0,2,1,0,"1","2","2","0"
"6977","abstained","lstm","Intrans","transf-longmod",18,-0.712808899999999,0,2,0,2,1,0,"1","2","2","0"
"6978","abstained","lstm","Intrans","transf-longmod",19,0.722876600000006,0,2,0,2,1,0,"1","2","2","0"
"6979","abstained","lstm","Intrans","transf-mod",0,-2.4940253,0,2,0,2,1,0,"1","2","2","0"
"6980","abstained","lstm","Intrans","transf-mod",1,-1.4897082,0,2,0,2,1,0,"1","2","2","0"
"6981","abstained","lstm","Intrans","transf-mod",2,-2.0915184,0,2,0,2,1,0,"1","2","2","0"
"6982","abstained","lstm","Intrans","transf-mod",3,1.2193352,0,2,0,2,1,0,"1","2","2","0"
"6983","abstained","lstm","Intrans","transf-mod",4,-2.30995844,0,2,0,2,1,0,"1","2","2","0"
"6984","abstained","lstm","Intrans","transf-mod",5,-5.4167325,0,2,0,2,1,0,"1","2","2","0"
"6985","abstained","lstm","Intrans","transf-mod",6,-0.737161189999995,0,2,0,2,1,0,"1","2","2","0"
"6986","abstained","lstm","Intrans","transf-mod",7,1.4418108,0,2,0,2,1,0,"1","2","2","0"
"6987","abstained","lstm","Intrans","transf-mod",8,-3.3008566,0,2,0,2,1,0,"1","2","2","0"
"6988","abstained","lstm","Intrans","transf-mod",9,-3.25597934,0,2,0,2,1,0,"1","2","2","0"
"6989","abstained","lstm","Intrans","transf-mod",10,-0.373029700000004,0,2,0,2,1,0,"1","2","2","0"
"6990","abstained","lstm","Intrans","transf-mod",11,-1.8242345,0,2,0,2,1,0,"1","2","2","0"
"6991","abstained","lstm","Intrans","transf-mod",12,-4.52705539999999,0,2,0,2,1,0,"1","2","2","0"
"6992","abstained","lstm","Intrans","transf-mod",13,-0.207121600000001,0,2,0,2,1,0,"1","2","2","0"
"6993","abstained","lstm","Intrans","transf-mod",14,-4.1028331,0,2,0,2,1,0,"1","2","2","0"
"6994","abstained","lstm","Intrans","transf-mod",15,-1.45848664,0,2,0,2,1,0,"1","2","2","0"
"6995","abstained","lstm","Intrans","transf-mod",16,-1.31950216,0,2,0,2,1,0,"1","2","2","0"
"6996","abstained","lstm","Intrans","transf-mod",17,-1.9594021,0,2,0,2,1,0,"1","2","2","0"
"6997","abstained","lstm","Intrans","transf-mod",18,-0.2994421,0,2,0,2,1,0,"1","2","2","0"
"6998","abstained","lstm","Intrans","transf-mod",19,-3.3333565,0,2,0,2,1,0,"1","2","2","0"
"6999","abstained","lstm","Intrans","transf-nomod",0,-0.458490799999993,0,2,0,2,1,0,"1","2","2","0"
"7000","abstained","lstm","Intrans","transf-nomod",1,-3.9109334,0,2,0,2,1,0,"1","2","2","0"
"7001","abstained","lstm","Intrans","transf-longmod",2,0.403522799999998,0,2,0,2,1,0,"1","2","2","0"
"7002","abstained","lstm","Intrans","transf-longmod",3,1.03456,0,2,0,2,1,0,"1","2","2","0"
"7003","abstained","lstm","Intrans","transf-nomod",4,0.548469899999997,0,2,0,2,1,0,"1","2","2","0"
"7004","abstained","lstm","Intrans","transf-nomod",5,-3.8751878,0,2,0,2,1,0,"1","2","2","0"
"7005","abstained","lstm","Intrans","transf-nomod",6,1.6061307,0,2,0,2,1,0,"1","2","2","0"
"7006","abstained","lstm","Intrans","transf-nomod",7,0.081167090000001,0,2,0,2,1,0,"1","2","2","0"
"7007","abstained","lstm","Intrans","transf-nomod",8,-5.6727274,0,2,0,2,1,0,"1","2","2","0"
"7008","abstained","lstm","Intrans","transf-nomod",9,-7.1807512,0,2,0,2,1,0,"1","2","2","0"
"7009","abstained","lstm","Intrans","transf-nomod",10,-3.4957246,0,2,0,2,1,0,"1","2","2","0"
"7010","abstained","lstm","Intrans","transf-nomod",11,-4.30000343,0,2,0,2,1,0,"1","2","2","0"
"7011","abstained","lstm","Intrans","transf-nomod",12,-1.37605930000001,0,2,0,2,1,0,"1","2","2","0"
"7012","abstained","lstm","Intrans","transf-nomod",13,0.256706439999995,0,2,0,2,1,0,"1","2","2","0"
"7013","abstained","lstm","Intrans","transf-nomod",14,-4.61790704,0,2,0,2,1,0,"1","2","2","0"
"7014","abstained","lstm","Intrans","transf-nomod",15,6.08405374000001,0,2,0,2,1,0,"1","2","2","0"
"7015","abstained","lstm","Intrans","transf-nomod",16,-4.30000343,0,2,0,2,1,0,"1","2","2","0"
"7016","abstained","lstm","Intrans","transf-nomod",17,-1.9421203,0,2,0,2,1,0,"1","2","2","0"
"7017","abstained","lstm","Intrans","transf-nomod",18,-1.37605930000001,0,2,0,2,1,0,"1","2","2","0"
"7018","abstained","lstm","Intrans","transf-nomod",19,-0.380171799999999,0,2,0,2,1,0,"1","2","2","0"
"7019","abstained","5gram","Intrans","transf-mod",6,0,0,2,0,2,1,0,"1","2","2","0"
"7020","abstained","5gram","Intrans","transf-mod",7,0,0,2,0,2,1,0,"1","2","2","0"
"7021","abstained","5gram","Intrans","transf-mod",8,0,0,2,0,2,1,0,"1","2","2","0"
"7022","abstained","5gram","Intrans","transf-mod",9,0,0,2,0,2,1,0,"1","2","2","0"
"7023","abstained","actionLstm","Intrans","transf-nomod",7,-1.49121,0,2,0,2,1,0,"1","2","2","0"
"7024","abstained","actionLstm","Intrans","transf-nomod",8,-3.83463,0,2,0,2,1,0,"1","2","2","0"
"7025","abstained","actionLstm","Intrans","transf-nomod",9,-4.11357,0,2,0,2,1,0,"1","2","2","0"
"7026","abstained","actionLstm","Intrans","transf-nomod",10,5.31465,0,2,0,2,1,0,"1","2","2","0"
"7027","abstained","actionLstm","Intrans","transf-nomod",11,-2.11133,0,2,0,2,1,0,"1","2","2","0"
"7028","abstained","actionLstm","Intrans","transf-nomod",12,-2.5871,0,2,0,2,1,0,"1","2","2","0"
"7029","abstained","actionLstm","Intrans","transf-nomod",13,-0.491629999999994,0,2,0,2,1,0,"1","2","2","0"
"7030","abstained","actionLstm","Intrans","transf-nomod",14,-2.33589,0,2,0,2,1,0,"1","2","2","0"
"7031","abstained","actionLstm","Intrans","transf-nomod",15,-1.48008,0,2,0,2,1,0,"1","2","2","0"
"7032","abstained","actionLstm","Intrans","transf-nomod",16,-2.11133,0,2,0,2,1,0,"1","2","2","0"
"7033","abstained","actionLstm","Intrans","transf-nomod",17,-2.92977,0,2,0,2,1,0,"1","2","2","0"
"7034","abstained","actionLstm","Intrans","transf-nomod",18,-2.5871,0,2,0,2,1,0,"1","2","2","0"
"7035","abstained","actionLstm","Intrans","transf-nomod",19,-1.45216000000001,0,2,0,2,1,0,"1","2","2","0"
"7036","abstained","5gram","Intrans","transf-nomod",3,1.07960728199197,0,2,0,2,1,0,"1","2","2","0"
"7037","abstained","5gram","Intrans","transf-nomod",4,0.496589886903585,0,2,0,2,1,0,"1","2","2","0"
"7038","abstained","5gram","Intrans","transf-nomod",5,-0.0262550024682042,0,2,0,2,1,0,"1","2","2","0"
"7039","abstained","5gram","Intrans","transf-nomod",6,1.07960728199197,0,2,0,2,1,0,"1","2","2","0"
"7040","abstained","5gram","Intrans","transf-nomod",7,0.258185922735855,0,2,0,2,1,0,"1","2","2","0"
"7041","abstained","lstm","Intrans","transf-nomod",2,0.256706439999995,0,2,0,2,1,0,"1","2","2","0"
"7042","abstained","lstm","Intrans","transf-nomod",3,-0.956394800000005,0,2,0,2,1,0,"1","2","2","0"
"7043","abstained","rnng","Intrans","transf-longmod",0,-2.07719,0,2,0,2,1,0,"1","2","2","0"
"7044","abstained","rnng","Intrans","transf-longmod",1,-2.081094,0,2,0,2,1,0,"1","2","2","0"
"7045","abstained","rnng","Intrans","transf-longmod",2,-1.691722,0,2,0,2,1,0,"1","2","2","0"
"7046","abstained","rnng","Intrans","transf-longmod",3,-5.13627000000001,0,2,0,2,1,0,"1","2","2","0"
"7047","abstained","rnng","Intrans","transf-longmod",4,-1.097991,0,2,0,2,1,0,"1","2","2","0"
"7048","abstained","rnng","Intrans","transf-longmod",5,3.48512,0,2,0,2,1,0,"1","2","2","0"
"7049","abstained","rnng","Intrans","transf-longmod",6,-3.067997,0,2,0,2,1,0,"1","2","2","0"
"7050","abstained","rnng","Intrans","transf-longmod",7,-2.284947,0,2,0,2,1,0,"1","2","2","0"
"7051","abstained","rnng","Intrans","transf-longmod",8,2.494114,0,2,0,2,1,0,"1","2","2","0"
"7052","abstained","rnng","Intrans","transf-longmod",9,-2.054446,0,2,0,2,1,0,"1","2","2","0"
"7053","abstained","rnng","Intrans","transf-longmod",10,-0.256387000000004,0,2,0,2,1,0,"1","2","2","0"
"7054","abstained","rnng","Intrans","transf-longmod",11,0.454430999999992,0,2,0,2,1,0,"1","2","2","0"
"7055","abstained","rnng","Intrans","transf-longmod",12,-5.58522,0,2,0,2,1,0,"1","2","2","0"
"7056","abstained","rnng","Intrans","transf-longmod",13,-2.407271,0,2,0,2,1,0,"1","2","2","0"
"7057","abstained","rnng","Intrans","transf-longmod",14,-1.144083,0,2,0,2,1,0,"1","2","2","0"
"7058","abstained","rnng","Intrans","transf-longmod",15,5.628994,0,2,0,2,1,0,"1","2","2","0"
"7059","abstained","rnng","Intrans","transf-longmod",16,0.460821000000003,0,2,0,2,1,0,"1","2","2","0"
"7060","abstained","rnng","Intrans","transf-longmod",17,-1.57447,0,2,0,2,1,0,"1","2","2","0"
"7061","abstained","rnng","Intrans","transf-longmod",18,-3.78857,0,2,0,2,1,0,"1","2","2","0"
"7062","abstained","rnng","Intrans","transf-longmod",19,-2.871353,0,2,0,2,1,0,"1","2","2","0"
"7063","abstained","rnng","Intrans","transf-mod",0,-2.86346,0,2,0,2,1,0,"1","2","2","0"
"7064","abstained","rnng","Intrans","transf-mod",1,-2.94143,0,2,0,2,1,0,"1","2","2","0"
"7065","abstained","rnng","Intrans","transf-mod",2,0.316617999999998,0,2,0,2,1,0,"1","2","2","0"
"7066","abstained","rnng","Intrans","transf-mod",3,-3.17317,0,2,0,2,1,0,"1","2","2","0"
"7067","abstained","rnng","Intrans","transf-mod",4,-1.32096,0,2,0,2,1,0,"1","2","2","0"
"7068","abstained","rnng","Intrans","transf-mod",5,0.817429999999998,0,2,0,2,1,0,"1","2","2","0"
"7069","abstained","rnng","Intrans","transf-mod",6,-5.61103,0,2,0,2,1,0,"1","2","2","0"
